,logFC,AveExpr,t,P.Value,adj.P.Val,B
HJV,0.512260652341147,3.98212187568619,6.3479401555501,1.10345668081101E-08,6.38577858750855E-07,9.58856643128924
ADA,0.597590348530876,4.89041254444605,6.24773740074438,1.70805467370811E-08,9.32271311980539E-07,9.16485155747031
ADCY6,0.682239143838861,5.0125134184316,6.24256240055262,1.74693092801935E-08,9.44233127088905E-07,9.14303160675975
ADRM1,0.69818839786607,6.4273291087374,6.16813977415995,2.41296370716049E-08,1.26731813195181E-06,8.82993994992612
AK1,0.625440760052782,5.00465192821546,6.14120217992901,2.71137565651059E-08,1.39767649293598E-06,8.71694596198323
AK3,0.524852501716014,5.6002191979904,6.0950284312345,3.30993724026235E-08,1.66762426252041E-06,8.5236822498704
APRT,0.567067954829056,6.00027731850797,6.07864787205083,3.55222257858542E-08,1.76179163925431E-06,8.45524937236194
ARL6IP1,0.628028018204263,5.4722315943893,5.99800138719149,5.02504176629558E-08,2.39279051748425E-06,8.11934343460939
BCAM,0.770731911881588,4.49344847404714,5.96595056915297,5.76520034256699E-08,2.72002640738611E-06,7.98632252153108
BCAP31,1.32795337019979,5.06614548832618,5.96057876912062,5.89936274540266E-08,2.7657454521552E-06,7.96405486981114
BOLA2,1.32795337019979,5.06614548832618,5.96057876912062,5.89936274540266E-08,2.7657454521552E-06,7.96405486981114
BRF2,0.942785514480657,4.99988248776387,5.84654413488431,9.59693738616084E-08,4.20268041603194E-06,7.49322151579452
BRP44,0.615599355504747,5.02551120887858,5.84157124989024,9.80200080454635E-08,4.25498549544723E-06,7.47277214900883
CANT1,0.574146597739622,5.2124642773417,5.80927386312884,1.12429314904825E-07,4.75986390421209E-06,7.34013245619646
CCNO,0.922518670143589,4.0501619588776,5.77044975596817,1.32531482238183E-07,5.49574470193822E-06,7.18108960099651
CDA,0.774621119438626,5.7015276779489,5.69720033141705,1.80555559451298E-07,7.19282961255985E-06,6.88224172110305
SNHG20,0.657230239762222,5.40468575959445,5.68980729379689,1.86263796000068E-07,7.39377624443052E-06,6.8521691696213
AADAC,1.87824672647932,5.81360937381987,5.64609580166905,2.23826982427876E-07,8.53493676658626E-06,6.67470822368816
MBTD1,0.536485101030051,4.30333138913627,5.64130479099726,2.28371870683311E-07,8.67852079905573E-06,6.65529360695832
IGFBP1,2.42834711320947,5.21413868750316,5.58874732869516,2.84590815118071E-07,1.05274964482796E-05,6.44278933786755
SLC23A1,0.547655211068093,4.24993754149028,5.54823128796686,3.37021728423613E-07,1.19318551196589E-05,6.27957375971185
NPEPPS,0.518580779041217,8.28854641575184,5.51554449342144,3.861419076807E-07,1.33568291547388E-05,6.14828648445257
ZNF236,0.535169089965672,4.17338445287796,5.49004791752718,4.29278560481564E-07,1.45546613446192E-05,6.04612332832073
RBKS,0.507187935139084,7.01217734681105,5.47430241181012,4.58245505600867E-07,1.53684776569664E-05,5.98314020141163
ZNF41,0.593990474917151,4.92320741973628,5.43385488335004,5.41742759533229E-07,1.77674072342349E-05,5.82172997052009
NUDT13,0.648137244011416,5.26206682896253,5.39747339412303,6.29488438331356E-07,2.01453454887241E-05,5.67702242044686
ST20-AS1,0.514864262678285,5.29108578459067,5.3773798527729,6.83778843221662E-07,2.16077005878755E-05,5.5972963807534
TAB3,0.631803533044702,4.5719692422763,5.35134626474767,7.60991559137364E-07,2.37014280145873E-05,5.49421162734708
FMO5,0.765541820593898,4.46623731069856,5.33235707294915,8.22641282224091E-07,2.54436093247893E-05,5.41917118692774
FPR2,0.552874054884415,4.64233728503526,5.32248071647584,8.5661471726746E-07,2.62754175465965E-05,5.38019298225278
GSTA1,1.47883385927238,5.691898706685,5.32023294461154,8.64536817542523E-07,2.64455637223275E-05,5.37132674632218
FECH,0.564982946683391,4.47315098148612,5.27356198334622,1.04623305639428E-06,3.08999521655758E-05,5.18764562543212
PROC,0.656550089779636,5.34564404908163,5.26579898074649,1.07988512473331E-06,3.17620553088016E-05,5.15716960640895
CCDC191,0.54689270092299,6.11498708074072,5.23475451385201,1.22538254632191E-06,3.53472071554956E-05,5.03551581558852
DET1,0.596253117296938,5.14743204467845,5.13131293484439,1.86266586167679E-06,5.02784316044611E-05,4.63275575376347
WASF1,0.815108022344692,5.23789391795047,5.09638791011421,2.14371062216869E-06,5.68990367640935E-05,4.49769335058023
RN7SL244P,0.540312346573231,4.37486103579188,5.06089332465347,2.4717036236168E-06,6.47557270521441E-05,4.36091568205547
TTC5,0.872629532862558,6.17114871300899,5.03760232904966,2.71306173639609E-06,7.00895264591699E-05,4.27143441783697
AMZ2P1,0.529690034344276,6.39096484354532,5.0119272055713,3.00582706895751E-06,7.64118299070945E-05,4.17304426927124
SLC16A4,0.796518330281017,6.61316324783321,4.98851012153214,3.299599530996E-06,8.21910312704137E-05,4.08353846196239
MIR186,0.680276079005577,5.09087804044691,4.97732675272747,3.44961057643883E-06,8.5413768469849E-05,4.04087132113064
PGBD1,0.51551904500601,4.11697732871923,4.97638785230642,3.46250343774274E-06,8.5578789184343E-05,4.03729151545809
CD84,0.569323271696867,6.59952363234798,4.9424006698105,3.96223177997622E-06,9.5699500551291E-05,3.9079494061168
C2orf15,0.509920507910937,4.1956113669372,4.93317219482603,4.10964910429727E-06,9.88312914725658E-05,3.87291146982883
ARHGEF10,0.510783041153629,5.09152820626149,4.93077647221671,4.14878530507348E-06,9.96648327493866E-05,3.86382134501667
UGT2B28,0.886707970576346,5.93315862701178,4.90181085751038,4.65170716648439E-06,0.000109617848561313,3.75410561867548
UGT2B24P,0.886707970576346,5.93315862701178,4.90181085751038,4.65170716648439E-06,0.000109617848561313,3.75410561867548
UGT2B25P,0.886707970576346,5.93315862701178,4.90181085751038,4.65170716648439E-06,0.000109617848561313,3.75410561867548
UGT2B11,0.886707970576346,5.93315862701178,4.90181085751038,4.65170716648439E-06,0.000109617848561313,3.75410561867548
SFR1,0.548256229367208,7.43394523517048,4.89745841493809,4.7322419238735E-06,0.000110812087700041,3.73764976053062
C2orf68,0.500739074925982,6.85921280377095,4.89324572849513,4.81148461874559E-06,0.000112195760183084,3.72172986757146
PIPOX,1.14741700920925,5.73127233945495,4.87432803841858,5.18357464701397E-06,0.000119868145186245,3.65033135209228
TRIM24,0.543272376698795,4.3220793127363,4.84949578013745,5.71480468952665E-06,0.000130125752179007,3.55684028462224
SMARCC2,0.712197849773028,4.60008444484529,4.84685524069134,5.77431961395056E-06,0.000131078821083655,3.54691435107466
ZNF566,0.51440905705118,4.34191911405222,4.83636034108705,6.01689000514448E-06,0.00013534355911572,3.50749292496724
UGT2B15,1.23457911531409,6.15840187417042,4.79276537716366,7.13516247689309E-06,0.000155662140308803,3.34424718296779
CYP2C9,1.33728295220369,5.1354588220564,4.78868451828597,7.24964819867425E-06,0.000157658609117458,3.32900817000778
TARS3,0.560097480405916,6.28048272355268,4.66406420772255,1.17490442808503E-05,0.000238070488708148,2.86719013248476
TRMT10A,0.564257371725951,5.39463124181106,4.65962975505416,1.19512233395566E-05,0.000241289023162815,2.85088546480703
PHB1P19,0.5555837435793,5.53716701502684,4.62519443990454,1.36404851061724E-05,0.000271214252526208,2.72457938913195
PRSS35,0.601870078314641,3.71497415650433,4.62082606066504,1.38706887548004E-05,0.000275275922348835,2.70859548536421
PON3,1.0497558527529,6.70339205710397,4.51413141865931,2.08213735501124E-05,0.000386392639656211,2.3209689699343
NME7,0.566842818113061,7.46991242725482,4.50284411528161,2.17292987894369E-05,0.000399545569582843,2.28027713897427
CKMT2,1.72524325195423,6.35402946161233,4.48279605044706,2.34373629310957E-05,0.000425021689831083,2.20815298653878
CLHC1,0.722774655408893,5.29887280717998,4.4623935368731,2.53088791838289E-05,0.000451605312936446,2.13495327671238
RPAIN,0.630863396825151,5.21726953327145,4.45998088943553,2.55395332327564E-05,0.000454991892448202,2.12631060518049
KRT15,0.605310091324561,4.89307763857314,4.45882081693079,2.56511618785422E-05,0.000456380325392627,2.12215596178712
GTF2H2C,0.824316633269466,5.71113344621919,4.45156161041761,2.63604855278453E-05,0.000465151863882398,2.09617299715572
GLIPR1,0.666525408023985,5.57615027654916,4.44251090438641,2.72714922636184E-05,0.000477819717717167,2.06381376595342
MTMR4,0.50781461853055,8.0980935910478,4.43520338817836,2.80292023230217E-05,0.00048878802390867,2.03771629047749
ADH6,0.651620831577923,4.448287235447,4.43492102232452,2.80588857419114E-05,0.000488922790756357,2.03670839771136
NAIPP2,0.660253482642124,5.69754892185064,4.35045363243791,3.844776664466E-05,0.000635629781299134,1.73697978332165
KIF26A,0.518445739277452,4.41804739975715,4.28603633177282,4.87791724975253E-05,0.000774243330254733,1.51081263739702
ZNF207,0.767901159576382,8.72008269414064,4.26829539839351,5.20657627324906E-05,0.000817091240514329,1.4488981746088
DLGAP1-AS2,0.803414418074303,5.43607335937842,4.25436407914536,5.47953399602601E-05,0.000855706469547708,1.40039312968057
MAFIP,0.681180167837935,6.37795008995596,4.25241817270372,5.51874192838479E-05,0.000861225395957961,1.39362603690255
NBR2,0.552427607641594,6.91795099031011,4.23368878963948,5.91021537787136E-05,0.000912722512134655,1.32859354735205
CPN1,0.505296368084585,4.65660929770565,4.22297956708081,6.14594488584349E-05,0.000931681733579637,1.29149120513161
LAMA2,0.872358862198763,5.82115464605581,4.20225341300688,6.62816154412744E-05,0.000991286295676118,1.21985615354411
FBXL2,0.611331138048541,5.61999194117226,4.20005347872577,6.68143486528348E-05,0.000997244457205079,1.21226589686652
DLX6-AS1,0.517481602253621,4.11987048331831,4.19005816283987,6.92871864957403E-05,0.00102726788020882,1.17781210226939
LINC02986,0.805461563384172,4.84703653052697,4.13080427872202,8.58583471508484E-05,0.0012343315253081,0.974657475002262
PTBP2,0.520578140155395,5.41791785528674,4.12734345169611,8.69358114201414E-05,0.00124820991909422,0.962850117842005
NAP1L1,0.617749744832236,6.37012537342451,4.09709173094976,9.69242801792681E-05,0.00136263055259604,0.859916077834543
RPP30,0.510713265512194,4.90902114591546,4.05191601788529,0.000113919453629057,0.00154876209576646,0.707131997263267
F5,0.685106206369308,5.5042549116478,4.05048517351923,0.000114501962613715,0.0015547830521005,0.702311227645932
DOP1A,0.57000247052498,4.27964992386817,4.04825212823759,0.000115416772656842,0.00156339179458347,0.694789961062282
BRIP1,0.670155719433428,4.96267459703573,4.04030415106099,0.000118730087580864,0.00159565499115164,0.668042242439515
CYRIB,0.647444035353937,5.50287060897178,4.03585985963995,0.000120622407160861,0.00161718265205611,0.653100907683773
KIF27,0.559047352756386,5.48855398044407,4.02690337850089,0.000124524285141487,0.00165950407289992,0.623023289770845
EFHC1,0.55708615257608,6.81780442483576,3.9584532886176,0.000158609993444611,0.00201833482515317,0.394637062933383
ZNF350,0.574433300401387,5.26212506160723,3.93754661657278,0.000170692443557291,0.00214628094919297,0.325408861473295
FLCN,0.526587733698906,5.93780500626752,3.91461615709812,0.000184956861880744,0.00230229421868211,0.249766265975335
DNAJC12,1.34557800094624,7.56984094919655,3.86581242652798,0.000219207721658885,0.0026515680356446,0.0897815602214136
CDH2,0.877707288025002,6.33172614825568,3.82441317837726,0.000252938772372594,0.00298658193105264,-0.0448435331400336
SPOCD1,0.500759151090461,4.64626811435083,3.7899835990768,0.000284711857198213,0.00326816925151907,-0.156035568787437
USP6NL-AS1,-1.04781381277664,4.52308261623729,-25.9778886083151,1.18818651767375E-41,2.64597255620767E-37,81.9568196858742
LINC01588,-0.843943141804489,5.09477166014095,-15.6469455119051,1.70232591820215E-26,1.89545479362219E-22,49.3740489243184
NRSN1,-0.59136198266787,4.19515911974705,-13.8196852080333,3.03476089429747E-23,1.35162180710221E-19,42.1756254309083
ALOX12B,-0.522227244783144,4.15855214992609,-13.7248787895338,4.52649038693642E-23,1.68000690711145E-19,41.7897958014427
SSPOP,-0.50436367151798,5.78580093762951,-13.1518281723962,5.19257017371307E-22,1.16377996229273E-18,39.4326072972545
ACTA2-AS1,-0.55015091306363,4.29349965878597,-13.1503325948873,5.22600908120136E-22,1.16377996229273E-18,39.4263998856484
HMGB1P12,-0.568288632260546,4.11733000752999,-12.8682261836557,1.76221349983913E-21,3.27022770232646E-18,38.2504553610785
CST8,-0.536346878068946,4.96347568847506,-11.9645507548085,9.18959838344591E-20,9.74491268575985E-17,34.4183762753971
MAPK10-AS1,-0.501339514731159,4.43993452281247,-11.7060767226597,2.89334780177183E-19,2.80138966076769E-16,33.3051071548253
GATA4,-0.520216818685998,4.65839368206609,-11.5016147146998,7.2018915561573E-19,6.68245512766945E-16,32.4194412022259
PYGM,-0.521721019341749,4.25881961081633,-9.20229075318201,2.54411299410384E-14,8.85232066651536E-12,22.2254258402331
BRSK1,-0.752039274272811,7.26069914048474,-8.96142224774542,7.87029565692372E-14,2.30610018400045E-11,21.1252868527372
ASAP3,-0.740957493911164,5.37740018359471,-8.9156658180283,9.71685056353389E-14,2.73904487594096E-11,20.9198311958248
CDKN2D,-0.627972026483484,5.67831644122368,-8.62395398131077,3.72401804985617E-13,8.73826779651465E-11,19.6101389347197
CLDN14,-0.62218328790677,4.73917203150283,-8.55490300091238,5.11760768390641E-13,1.15115157083749E-10,19.3002655845876
ERN2,-0.880067705125299,8.54914407514136,-8.4960013513943,6.71116645029106E-13,1.4233425303003E-10,19.0360156453528
KLHL36,-0.612312454937728,5.63158655520193,-8.25192144146583,2.06164669309726E-12,3.70248469424055E-10,17.9420704598585
FCRLA,-0.695447459722958,5.54086362079441,-8.23646087825378,2.21339099173908E-12,3.943200319603E-10,17.8728503567102
ZNF496,-0.536009411818926,5.03481925501628,-8.09878813674708,4.13942290074643E-12,6.75090950984315E-10,17.2624518362135
H1-4,-0.652026327026216,4.43737675024887,-7.91945732898271,9.47086064084174E-12,1.48525771556975E-09,16.4562136531474
CDH22,-0.508979411250714,6.79216038609995,-7.81007312556977,1.55163915971228E-11,2.27325345050216E-09,15.9749015895085
PKMYT1,-0.651216070584104,7.22485222133756,-7.53893198723917,5.37616405586439E-11,6.57812073406835E-09,14.7648644679464
PRSS30P,-0.502088747462613,4.63386550450998,-7.14825105202098,3.1482228843105E-10,3.09853243335341E-08,13.0443952529896
TP53I11,-0.846393579552373,6.13825903817961,-7.04063641258985,5.11348591217745E-10,4.74467574076165E-08,12.5726194198602
RBPMS2,-0.751909176959406,4.8911253083858,-6.91629348836133,8.92698025952439E-10,7.8575068537292E-08,12.0307727919598
ENDOV,-0.529977641383312,5.5940819159519,-6.85890836880645,1.1535863873639E-09,9.41317569137349E-08,11.7815251635456
H4C2,-0.529678659909822,4.24836186157998,-5.92040614249311,7.00517565545647E-08,3.15785944678867E-06,7.79777656333123
TMCO6,-0.577322971721858,5.21134908611567,-5.83976911137046,9.87737508234365E-08,4.27936314608387E-06,7.46536318669581
GATA2,-0.640269269201168,6.57229269447599,-5.72225332815409,1.62462604766702E-07,6.56602494655115E-06,6.98427309164219
QTRT1,-0.706420149070798,8.1054235593523,-5.69988618050791,1.78524707901979E-07,7.12467154170101E-06,6.89317104207917
TUBGCP3,-0.82500213528794,5.64963398583892,-5.67064540867732,2.01898404333562E-07,7.87403776900891E-06,6.77430264709408
ACP3,-0.834685904122095,4.80859204912072,-5.47811897808469,4.51052741419748E-07,1.5172950904345E-05,5.9983991148683
OVOL1,-0.504603923850526,5.8989997455154,-5.41518217088732,5.85163280892262E-07,1.90246531837886E-05,5.74740231202794
VDR,-0.511354798322415,6.50388383030543,-5.05788492754876,2.50165681130537E-06,6.52664917446737E-05,4.34934567845711
CD248,-0.515826465863821,7.67479377367669,-4.95498674376149,3.7694684059817E-06,9.20419867684281E-05,3.95579186035969
JUNB,-0.62230594781521,9.2406514851883,-4.69930139720427,1.02564049680899E-05,0.000212692666812966,2.99706797628542
CFAP92,-0.57247171545049,5.39269104664567,-4.56230661175103,1.73428793481043E-05,0.00033153095628448,2.49532820083199
CSRNP1,-0.514404515804978,6.74129544146757,-4.50057270841987,2.19165869313393E-05,0.0004016958636823,2.27209588754008
NBPF4,-0.578955168775421,4.45910178853156,-4.31737192782277,4.34569453251517E-05,0.00070333096801649,1.6205667249685
IL17D,-0.643593998518671,5.10087985416271,-4.26962624755808,5.18119819898965E-05,0.000813786817682363,1.45353709179232
SLC28A3,-0.711012585177587,5.20350336805303,-4.12149741227924,8.87854699331213E-05,0.00126985461139414,0.942919795242383
SIGLEC15,-0.511935678168965,6.61341998551698,-3.97601544721999,0.000149097777312873,0.00192255842674023,0.452982339496106
SLC6A6,-0.648849069620681,6.01775937179033,-3.97269304043191,0.00015085431631101,0.00193735569200109,0.441931204796981
WT1,-0.934864361206902,4.9717243637745,-3.93349889560771,0.000173131401351086,0.00217454211883099,0.312034439605782
TNFSF12-TNFSF13,-0.527452480322041,7.34257559125866,-3.86181904124559,0.000222263989535653,0.00268270828345228,0.0767518934813483
GFUS,-0.604632037698696,9.58341304093291,-3.86122640428442,0.000222721009596963,0.00268676823549013,0.0748190224380663
SYNGR3,-0.723579222658954,5.04221168561883,-3.8379917131105,0.000241363505939513,0.00287122003940546,-0.000798584806676494
SNORD118,-0.5094729464026,4.95875629903476,-3.79238202482008,0.000282380463978782,0.00325270916499026,-0.148312502314109
TMEM107,-0.5094729464026,4.95875629903476,-3.79238202482008,0.000282380463978782,0.00325270916499026,-0.148312502314109
WNT5B,-0.576859456807084,5.21411895636392,-3.78258481301095,0.000292020087288092,0.00334530749302584,-0.179838513133492
CHRM3,-0.778957434713893,6.83744859238434,-3.74385385371488,0.000333289266121263,0.00372075704843487,-0.303907635455207
CHGA,-0.666688800049986,4.60932033434886,-3.72631477967294,0.00035375373413416,0.00390954933272139,-0.359794967782975
MOGAT3,-0.681187713320869,5.93904564831268,-3.62423276700614,0.000498718703923045,0.00511089131047505,-0.681351943114148
LDLR,-0.538788831721769,7.27691643893961,-3.52586892841107,0.000690491476370422,0.00659089356506341,-0.985071221173637
DUSP8,-0.521110577161428,6.95874684683119,-3.45810918647169,0.000861165346961684,0.00783066194834208,-1.19071543050191
PTGS2,-0.904998390988172,4.8759747381281,-3.40996999015969,0.00100583545812331,0.00886034407315977,-1.33500744779196
PARVB,-0.619912877363415,6.26610003012662,-3.36592677698523,0.00115799213938679,0.00988321168910028,-1.46569076830283
SNORD3B-2,-0.74726996534126,6.14967424801374,-3.32985269233755,0.00129848971157617,0.0108299877854269,-1.57177069642475
SNORD3A,-0.74726996534126,6.14967424801374,-3.32985269233755,0.00129848971157617,0.0108299877854269,-1.57177069642475
SNORD3D,-0.74726996534126,6.14967424801374,-3.32985269233755,0.00129848971157617,0.0108299877854269,-1.57177069642475
SNORD3B-1,-0.74726996534126,6.14967424801374,-3.32985269233755,0.00129848971157617,0.0108299877854269,-1.57177069642475
SNORD3C,-0.74726996534126,6.14967424801374,-3.32985269233755,0.00129848971157617,0.0108299877854269,-1.57177069642475
NAPRT,-0.551249834183556,8.46969096596123,-3.3162545934621,0.00135549144379176,0.0112101476900186,-1.61153193526854
MIX23,-0.685643896000875,5.87310987112631,-3.30282710319624,0.00141407740649772,0.0116045646851223,-1.65067254384262
SFRP2,-1.34440266904656,6.00542179563596,-3.27408536295535,0.00154756167245563,0.0123966370086023,-1.73404510333855
TLE1P1,-0.544066146771489,7.71905314996086,-3.18915293775724,0.00201429409847853,0.0151610065995161,-1.97712622276604
TRPM4,-0.59686081888046,7.73807363941166,-3.10152554902176,0.00263139419593155,0.0185791113979707,-2.22269274612511
LRRN4CL,-0.51145903705673,4.62779526423086,-3.04754080038755,0.00309485153655391,0.021069779537609,-2.37129072367642
MOGAT2,-0.587281366121393,5.91915277014937,-2.99490931746174,0.00361865996179296,0.0239761793184074,-2.51416180028242
NPTX2,-1.37238284529933,5.7368147044178,-2.9886445317782,0.00368620337824034,0.0242684877040521,-2.5310351907242
HBA1,-0.851828774492486,9.03528120233096,-2.98480221994161,0.00372820442849109,0.0244618103765669,-2.54136992925001
HBA2,-0.851828774492486,9.03528120233096,-2.98480221994161,0.00372820442849109,0.0244618103765669,-2.54136992925001
DEGS2,-0.516393612684345,5.98312808066168,-2.95582043009215,0.00405956508730657,0.0260300762825309,-2.61897810962928
PCSK9,-0.595494996549368,7.03382363254123,-2.93794035931669,0.0042773569528786,0.0271606678025815,-2.66655313100694
MARCHF3,-0.574505673565138,7.20403294331661,-2.91410815818688,0.0045844340937784,0.0286048649017515,-2.72960218928375
NR4A1,-0.558373912626038,8.34253582927729,-2.91020004337736,0.00463668855225869,0.0288124385160658,-2.73990151876446
SFN,-0.50292003728822,8.52343313092283,-2.89104300454071,0.00490086550342436,0.0300157793992731,-2.79022487800189
IL6,-0.634166144880002,6.05951227121557,-2.85716604714401,0.00540220973186311,0.0323154321913262,-2.87855231044382
EGR1,-0.681489775643926,7.7637836021232,-2.84940815432374,0.00552346385850037,0.0328794484536072,-2.89865969294086
PLA2G4A,-0.920307567803532,5.94749297538307,-2.74569016506941,0.00740317767634474,0.0408375931816995,-3.16315203153426
CCND2,-0.809633493729177,6.91821358044589,-2.73837021862441,0.0075557454323037,0.0414166923022309,-3.18151185542331
EPHB3,-0.671816824975927,7.73385040709362,-2.68788394407828,0.00868860852134012,0.0459817673066414,-3.30702748528819
TRABD2A,-0.581403059591693,8.74596423323427,-2.6732984193529,0.00904354113020321,0.047526247333712,-3.34292518704436
